Year,Value,GeoCode
2016,2428,
2017,3977,
2018,5863,
2019,5718,
2020,5715,
2016,1022,1.0
2017,1501,1.0
2018,1828,1.0
2019,1807,1.0
2020,1803,1.0
2016,197,2.0
2017,393,2.0
2018,594,2.0
2019,597,2.0
2020,603,2.0
2016,285,3.0
2017,430,3.0
2018,647,3.0
2019,641,3.0
2020,652,3.0
2016,96,4.0
2017,121,4.0
2018,154,4.0
2019,154,4.0
2020,156,4.0
2016,51,5.0
2017,96,5.0
2018,189,5.0
2019,183,5.0
2020,181,5.0
2016,51,6.0
2017,82,6.0
2018,145,6.0
2019,144,6.0
2020,108,6.0
2016,28,7.0
2017,52,7.0
2018,90,7.0
2019,88,7.0
2020,87,7.0
2016,17,8.0
2017,36,8.0
2018,56,8.0
2019,55,8.0
2020,55,8.0
2016,22,9.0
2017,40,9.0
2018,68,9.0
2019,64,9.0
2020,64,9.0
2016,112,10.0
2017,236,10.0
2018,298,10.0
2019,300,10.0
2020,303,10.0
2016,255,11.0
2017,476,11.0
2018,937,11.0
2019,893,11.0
2020,907,11.0
2016,97,12.0
2017,182,12.0
2018,308,12.0
2019,291,12.0
2020,297,12.0
2016,28,13.0
2017,111,13.0
2018,176,13.0
2019,175,13.0
2020,171,13.0
2016,19,14.0
2017,28,14.0
2018,43,14.0
2019,36,14.0
2020,36,14.0
2016,14,15.0
2017,26,15.0
2018,40,15.0
2019,38,15.0
2020,37,15.0
2016,71,16.0
2017,83,16.0
2018,118,16.0
2019,115,16.0
2020,118,16.0
2016,1,17.0
2017,1,17.0
2018,7,17.0
2019,7,17.0
2020,7,17.0
2016,14,18.0
2017,18,18.0
2018,24,18.0
2019,17,18.0
2020,18,18.0
2016,45,19.0
2017,65,19.0
2018,105,19.0
2019,83,19.0
2020,83,19.0
