Year,Value,GeoCode
2021,61.37,
2020,40.89,
2019,42.35,
2018,44.18,
2017,45.16,
2016,46.89,
2015,48.22,
2014,47.86,
2013,45.6,
2012,40.22,
2011,37.93,
2010,33.64,
2009,22.86,
2021,57.02,1.0
2020,35.5,1.0
2019,38.14,1.0
2018,40.6,1.0
2021,60.06,2.0
2020,37.71,2.0
2019,42.03,2.0
2018,44.25,2.0
2021,60.59,3.0
2020,39.48,3.0
2019,39.8,3.0
2018,41.67,3.0
2021,58.67,4.0
2020,38.28,4.0
2019,40.03,4.0
2018,41.89,4.0
2021,61.22,5.0
2020,39.76,5.0
2019,41.42,5.0
2018,42.77,5.0
2021,58.1,6.0
2020,38.22,6.0
2019,38.22,6.0
2018,40.13,6.0
2021,61.19,7.0
2020,40.4,7.0
2019,42.09,7.0
2018,44.45,7.0
2021,61.66,8.0
2020,42.0,8.0
2019,43.48,8.0
2018,46.0,8.0
2021,62.21,9.0
2020,41.13,9.0
2019,42.83,9.0
2018,44.68,9.0
2021,63.52,10.0
2020,43.48,10.0
2019,44.56,10.0
2018,45.92,10.0
2021,64.99,11.0
2020,43.86,11.0
2019,42.61,11.0
2018,45.33,11.0
2021,61.8,12.0
2020,41.05,12.0
2019,43.93,12.0
2018,44.78,12.0
2021,60.17,13.0
2020,40.57,13.0
2019,42.2,13.0
2018,45.04,13.0
2021,57.41,14.0
2020,36.4,14.0
2019,39.36,14.0
2018,41.47,14.0
2021,61.26,15.0
2020,40.93,15.0
2019,41.58,15.0
2018,43.67,15.0
2021,60.46,16.0
2020,41.96,16.0
2019,43.16,16.0
2018,43.86,16.0
2021,60.45,17.0
2020,43.4,17.0
2019,42.4,17.0
2018,43.71,17.0
2021,62.04,18.0
2020,42.38,18.0
2019,43.56,18.0
2018,46.67,18.0
2021,61.55,19.0
2020,42.12,19.0
2019,44.43,19.0
2018,46.11,19.0
