Year,Value,GeoCode
2009,72400.0,
2010,74525.0,
2011,81500.0,
2012,88475.0,
2013,93900.0,
2014,91375.0,
2015,77525.0,
2016,71950.0,
2017,68900.0,
2018,56625.0,
2019,49175.0,
2020,61825.0,
2021,60100.0,
2018,1300.75,1.0
2019,1256.42,1.0
2020,1577.08,1.0
2021,1394.42,1.0
2018,2021.42,2.0
2019,1902.0,2.0
2020,2326.08,2.0
2021,1983.5,2.0
2018,2723.5,3.0
2019,2667.42,3.0
2020,3135.75,3.0
2021,2674.33,3.0
2018,2116.33,4.0
2019,1984.25,4.0
2020,2377.25,4.0
2021,2073.92,4.0
2018,3469.25,5.0
2019,3245.08,5.0
2020,3829.17,5.0
2021,3234.0,5.0
2018,1277.58,6.0
2019,1242.0,6.0
2020,1466.75,6.0
2021,1228.42,6.0
2018,3926.58,7.0
2019,3732.33,7.0
2020,4338.0,7.0
2021,3802.75,7.0
2018,3891.67,8.0
2019,3703.33,8.0
2020,4315.08,8.0
2021,3705.25,8.0
2018,4047.08,9.0
2019,3862.5,9.0
2020,4476.25,9.0
2021,3790.42,9.0
2018,6067.58,10.0
2019,5697.08,10.0
2020,6575.08,10.0
2021,5755.0,10.0
2018,5112.92,11.0
2019,5084.67,11.0
2020,5898.0,11.0
2021,5236.83,11.0
2018,4578.17,12.0
2019,4333.75,12.0
2020,5105.33,12.0
2021,4393.67,12.0
2018,2303.58,13.0
2019,2190.17,13.0
2020,2619.83,13.0
2021,2236.83,13.0
2018,1766.17,14.0
2019,1698.25,14.0
2020,2026.58,14.0
2021,1709.33,14.0
2018,4425.75,15.0
2019,4261.25,15.0
2020,4965.58,15.0
2021,4381.08,15.0
2018,3512.33,16.0
2019,3369.0,16.0
2020,3874.33,16.0
2021,3362.58,16.0
2018,339.17,17.0
2019,319.0,17.0
2020,380.33,17.0
2021,342.17,17.0
2018,1212.17,18.0
2019,1163.92,18.0
2020,1350.75,18.0
2021,1151.42,18.0
2018,1449.33,19.0
2019,1387.25,19.0
2020,1633.42,19.0
2021,1458.0,19.0
