Year,Value
2023,73.34
2022,52.26
2021,34.98
2020,29.73
2019,56.91
2018,55.51
2017,52.83
2016,51.41
2015,49.79
2014,50.04
2013,49.22
2012,52.62
2011,54.11
2010,59.38
2009,60.15
