Year,Value,GeoCode
2021,222.83,
2020,239.69,
2019,213.72,
2018,210.77,
2017,225.36,
2016,225.4,
2015,231.1,
2014,239.41,
2013,223.84,
2012,214.75,
2011,227.84,
2010,230.48,
2009,227.83,
2021,196.02,d1
2020,250.39,d1
2019,213.79,d1
2018,253.73,d1
2017,259.41,d1
2016,266.5,d1
2015,232.82,d1
2014,240.19,d1
2013,281.5,d1
2012,244.32,d1
2011,315.95,d1
2010,249.71,d1
2009,263.72,d1
2021,181.23,d2
2020,192.29,d2
2019,158.67,d2
2018,167.21,d2
2017,212.81,d2
2016,154.11,d2
2015,255.7,d2
2014,226.81,d2
2013,181.75,d2
2012,165.6,d2
2011,226.78,d2
2010,183.05,d2
2009,205.61,d2
2021,200.14,d3
2020,256.93,d3
2019,194.74,d3
2018,184.81,d3
2017,209.89,d3
2016,231.03,d3
2015,216.64,d3
2014,236.59,d3
2013,184.51,d3
2012,216.82,d3
2011,230.82,d3
2010,197.32,d3
2009,191.42,d3
2021,173.14,d4
2020,188.65,d4
2019,203.43,d4
2018,163.9,d4
2017,182.38,d4
2016,170.78,d4
2015,192.9,d4
2014,175.27,d4
2013,165.91,d4
2012,208.46,d4
2011,169.01,d4
2010,175.3,d4
2009,200.12,d4
2021,188.87,d5
2020,223.59,d5
2019,213.43,d5
2018,179.81,d5
2017,272.57,d5
2016,237.75,d5
2015,232.4,d5
2014,185.34,d5
2013,182.83,d5
2012,249.54,d5
2011,182.89,d5
2010,221.09,d5
2009,202.54,d5
2021,152.02,d6
2020,163.15,d6
2019,139.25,d6
2018,189.94,d6
2017,158.17,d6
2016,175.02,d6
2015,162.7,d6
2014,188.18,d6
2013,153.87,d6
2012,136.76,d6
2011,196.56,d6
2010,183.21,d6
2009,176.73,d6
2021,288.3,d7
2020,242.82,d7
2019,224.97,d7
2018,201.59,d7
2017,304.87,d7
2016,254.02,d7
2015,241.91,d7
2014,271.9,d7
2013,262.12,d7
2012,246.09,d7
2011,225.62,d7
2010,230.79,d7
2009,235.49,d7
2021,259.51,d8
2020,247.57,d8
2019,153.57,d8
2018,199.12,d8
2017,204.61,d8
2016,222.84,d8
2015,228.57,d8
2014,240.01,d8
2013,236.29,d8
2012,222.57,d8
2011,189.93,d8
2010,228.57,d8
2009,203.05,d8
2021,270.02,d9
2020,248.47,d9
2019,213.7,d9
2018,202.07,d9
2017,197.78,d9
2016,202.57,d9
2015,222.56,d9
2014,211.46,d9
2013,223.02,d9
2012,198.46,d9
2011,240.23,d9
2010,239.06,d9
2009,203.79,d9
2021,202.89,d10
2020,245.68,d10
2019,239.35,d10
2018,224.98,d10
2017,210.07,d10
2016,213.12,d10
2015,205.44,d10
2014,240.92,d10
2013,231.92,d10
2012,209.6,d10
2011,227.03,d10
2010,194.39,d10
2009,243.7,d10
2021,300.28,d11
2020,261.47,d11
2019,265.21,d11
2018,232.38,d11
2017,246.6,d11
2016,265.12,d11
2015,310.27,d11
2014,246.55,d11
2013,236.2,d11
2012,264.7,d11
2011,225.62,d11
2010,248.39,d11
2009,247.86,d11
2021,223.55,d12
2020,224.35,d12
2019,208.99,d12
2018,183.72,d12
2017,183.4,d12
2016,178.87,d12
2015,209.47,d12
2014,214.04,d12
2013,170.73,d12
2012,195.44,d12
2011,194.56,d12
2010,217.23,d12
2009,209.14,d12
2021,255.16,d13
2020,227.2,d13
2019,181.38,d13
2018,217.48,d13
2017,224.44,d13
2016,241.85,d13
2015,258.52,d13
2014,284.62,d13
2013,252.94,d13
2012,178.48,d13
2011,196.64,d13
2010,209.94,d13
2009,201.82,d13
2021,198.61,d14
2020,166.31,d14
2019,160.91,d14
2018,215.77,d14
2017,193.35,d14
2016,248.47,d14
2015,184.07,d14
2014,216.04,d14
2013,202.73,d14
2012,161.03,d14
2011,227.94,d14
2010,227.6,d14
2009,227.44,d14
2021,188.25,d15
2020,231.34,d15
2019,172.61,d15
2018,224.91,d15
2017,232.75,d15
2016,190.74,d15
2015,197.85,d15
2014,211.93,d15
2013,188.56,d15
2012,177.57,d15
2011,212.62,d15
2010,203.67,d15
2009,200.44,d15
2021,201.68,d16
2020,177.5,d16
2019,185.58,d16
2018,182.34,d16
2017,201.29,d16
2016,227.55,d16
2015,165.75,d16
2014,214.74,d16
2013,211.54,d16
2012,150.18,d16
2011,215.5,d16
2010,170.35,d16
2009,169.75,d16
2021,214.76,d18
2020,237.54,d18
2019,222.31,d18
2018,128.85,d18
2017,187.19,d18
2016,227.48,d18
2015,250.8,d18
2014,241.56,d18
2013,246.66,d18
2012,126.14,d18
2011,173.11,d18
2010,211.05,d18
2009,233.67,d18
2021,265.8,d19
2020,227.49,d19
2019,212.84,d19
2018,175.63,d19
2017,194.2,d19
2016,234.96,d19
2015,229.42,d19
2014,251.92,d19
2013,225.53,d19
2012,183.69,d19
2011,234.35,d19
2010,273.49,d19
2009,210.08,d19
2021,264.48,d171
2020,53.68,d171
2019,126.07,d171
2018,179.94,d171
