Year,Value
2022,10.25
2021,11.03
2020,13.05
2019,12.29
2018,11.24
2017,11.0
2016,9.63
2015,12.27
2014,11.91
2013,10.63
2012,10.08
2011,10.85
2010,10.65
2009,11.56
