Year,Value
2023,43090.5
2022,35059.0
2021,31189.0
2020,36130.0
2019,45369.0
2018,44514.0
2017,47619.0
2016,48404.0
2015,54199.0
2014,79181.0
2013,99453.0
2012,110933.0
2011,82564.0
